ID,Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,noteIDs,Status,translation_source
bufr4/3/21/027/16/021116,21,Séquences correspondant à des messages de mesures par radar,321027,"(Spécification du radar, surface équivalente radar normalisée, coefficient de variance Kp)",,021116,Mode de sigma-0 déterminé par SEAWINDS,,,,Operational,PDF
bufr4/3/21/027/17/008018,21,Séquences correspondant à des messages de mesures par radar,321027,"(Spécification du radar, surface équivalente radar normalisée, coefficient de variance Kp)",,008018,Type de surface terre/glace mesurée par SEAWINDS,,,,Operational,PDF
bufr4/3/21/027/18/021117,21,Séquences correspondant à des messages de mesures par radar,321027,"(Spécification du radar, surface équivalente radar normalisée, coefficient de variance Kp)",,021117,Contrôle de la qualité de la variance de sigma-0,,,,Operational,PDF
bufr4/3/21/028/1/021118,21,Séquences correspondant à des messages de mesures par radar,321028,"(Spécification du radar, surface équivalente radar normalisée mesurée par SEAWINDS, coefficient de variance Kp)",,021118,Correction d'atténuation sur sigma-0,,,,Operational,PDF
bufr4/3/21/028/2/202129,21,Séquences correspondant à des messages de mesures par radar,321028,"(Spécification du radar, surface équivalente radar normalisée mesurée par SEAWINDS, coefficient de variance Kp)",,202129,Changer d'échelle,,,,Operational,PDF
bufr4/3/21/028/3/201132,21,Séquences correspondant à des messages de mesures par radar,321028,"(Spécification du radar, surface équivalente radar normalisée mesurée par SEAWINDS, coefficient de variance Kp)",,201132,Changer le champ de données,,,,Operational,PDF
bufr4/3/21/028/4/002112,21,Séquences correspondant à des messages de mesures par radar,321028,"(Spécification du radar, surface équivalente radar normalisée mesurée par SEAWINDS, coefficient de variance Kp)",,002112,Angle d'ouverture du faisceau radar,,,,Operational,PDF
bufr4/3/21/028/5/201000,21,Séquences correspondant à des messages de mesures par radar,321028,"(Spécification du radar, surface équivalente radar normalisée mesurée par SEAWINDS, coefficient de variance Kp)",,201000,Changement du champ de données,Annuler,,,Operational,PDF
bufr4/3/21/028/6/201131,21,Séquences correspondant à des messages de mesures par radar,321028,"(Spécification du radar, surface équivalente radar normalisée mesurée par SEAWINDS, coefficient de variance Kp)",,201131,Changer le champ de données,,,,Operational,PDF
bufr4/3/21/028/7/002111,21,Séquences correspondant à des messages de mesures par radar,321028,"(Spécification du radar, surface équivalente radar normalisée mesurée par SEAWINDS, coefficient de variance Kp)",,002111,Angle d'incidence du radar,,,,Operational,PDF
bufr4/3/21/028/8/201000,21,Séquences correspondant à des messages de mesures par radar,321028,"(Spécification du radar, surface équivalente radar normalisée mesurée par SEAWINDS, coefficient de variance Kp)",,201000,Changement du champ de données,Annuler,,,Operational,PDF
bufr4/3/21/028/9/202000,21,Séquences correspondant à des messages de mesures par radar,321028,"(Spécification du radar, surface équivalente radar normalisée mesurée par SEAWINDS, coefficient de variance Kp)",,202000,Changement d'échelle,Annuler,,,Operational,PDF
bufr4/3/21/028/10/002104,21,Séquences correspondant à des messages de mesures par radar,321028,"(Spécification du radar, surface équivalente radar normalisée mesurée par SEAWINDS, coefficient de variance Kp)",,002104,Polarisation de l'antenne,,,,Operational,PDF
bufr4/3/21/028/11/021123,21,Séquences correspondant à des messages de mesures par radar,321028,"(Spécification du radar, surface équivalente radar normalisée mesurée par SEAWINDS, coefficient de variance Kp)",,021123,Surface équivalente radar normalisée mesurée par SEAWINDS,,,,Operational,PDF
bufr4/3/21/028/12/021106,21,Séquences correspondant à des messages de mesures par radar,321028,"(Spécification du radar, surface équivalente radar normalisée mesurée par SEAWINDS, coefficient de variance Kp)",,021106,Coefficient de variance Kp (alpha),,,,Operational,PDF
bufr4/3/21/028/13/021107,21,Séquences correspondant à des messages de mesures par radar,321028,"(Spécification du radar, surface équivalente radar normalisée mesurée par SEAWINDS, coefficient de variance Kp)",,021107,Coefficient de variance Kp (bêta),,,,Operational,PDF
bufr4/3/21/028/14/021114,21,Séquences correspondant à des messages de mesures par radar,321028,"(Spécification du radar, surface équivalente radar normalisée mesurée par SEAWINDS, coefficient de variance Kp)",,021114,Coefficient de variance Kp (gamma),,,,Operational,PDF
bufr4/3/21/028/15/021115,21,Séquences correspondant à des messages de mesures par radar,321028,"(Spécification du radar, surface équivalente radar normalisée mesurée par SEAWINDS, coefficient de variance Kp)",,021115,Qualité de sigma-0 déterminée par SEAWINDS,,,,Operational,PDF
bufr4/3/21/028/16/021116,21,Séquences correspondant à des messages de mesures par radar,321028,"(Spécification du radar, surface équivalente radar normalisée mesurée par SEAWINDS, coefficient de variance Kp)",,021116,Mode de sigma-0 déterminé par SEAWINDS,,,,Operational,PDF
bufr4/3/21/028/17/008018,21,Séquences correspondant à des messages de mesures par radar,321028,"(Spécification du radar, surface équivalente radar normalisée mesurée par SEAWINDS, coefficient de variance Kp)",,008018,Type de surface terre/glace mesurée par SEAWINDS,,,,Operational,PDF
bufr4/3/21/028/18/021117,21,Séquences correspondant à des messages de mesures par radar,321028,"(Spécification du radar, surface équivalente radar normalisée mesurée par SEAWINDS, coefficient de variance Kp)",,021117,Contrôle de la qualité de la variance de sigma-0,,,,Operational,PDF
bufr4/3/21/030/1/008085,21,Séquences correspondant à des messages de mesures par radar,321030,(Sigma-0 ASCAT),,008085,Identification du faisceau,,,,Operational,PDF
bufr4/3/21/030/2/202129,21,Séquences correspondant à des messages de mesures par radar,321030,(Sigma-0 ASCAT),,202129,Changer d'échelle,Augmenter l'échelle de 101,,,Operational,PDF
bufr4/3/21/030/3/201131,21,Séquences correspondant à des messages de mesures par radar,321030,(Sigma-0 ASCAT),,201131,Changer le champ de données,Augmenter le champ de 3 bits,,,Operational,PDF
bufr4/3/21/030/4/002111,21,Séquences correspondant à des messages de mesures par radar,321030,(Sigma-0 ASCAT),,002111,Angle d'incidence du radar,,,,Operational,PDF
bufr4/3/21/030/5/201000,21,Séquences correspondant à des messages de mesures par radar,321030,(Sigma-0 ASCAT),,201000,Changement du champ de données,Annuler,,,Operational,PDF
bufr4/3/21/030/6/202000,21,Séquences correspondant à des messages de mesures par radar,321030,(Sigma-0 ASCAT),,202000,Changement d'échelle,Annuler,,,Operational,PDF
bufr4/3/21/030/7/002134,21,Séquences correspondant à des messages de mesures par radar,321030,(Sigma-0 ASCAT),,002134,Azimut du faisceau d'antenne,,,,Operational,PDF
bufr4/3/21/030/8/021062,21,Séquences correspondant à des messages de mesures par radar,321030,(Sigma-0 ASCAT),,021062,Rétrodiffusion,,,,Operational,PDF
bufr4/3/21/030/9/021063,21,Séquences correspondant à des messages de mesures par radar,321030,(Sigma-0 ASCAT),,021063,Résolution radiométrique (valeur du bruit),,,,Operational,PDF
bufr4/3/21/030/10/021158,21,Séquences correspondant à des messages de mesures par radar,321030,(Sigma-0 ASCAT),,021158,"Qualité de l'estimation de la Kp, ASCAT",,,,Operational,PDF
bufr4/3/21/030/11/021159,21,Séquences correspondant à des messages de mesures par radar,321030,(Sigma-0 ASCAT),,021159,"Utilité des sigma-0, ASCAT",,,,Operational,PDF
bufr4/3/21/030/12/021160,21,Séquences correspondant à des messages de mesures par radar,321030,(Sigma-0 ASCAT),,021160,"Utilisation de données synthétiques, ASCAT",,,,Operational,PDF
bufr4/3/21/030/13/021161,21,Séquences correspondant à des messages de mesures par radar,321030,(Sigma-0 ASCAT),,021161,"Quantité des données synthétiques, ASCAT",,,,Operational,PDF
bufr4/3/21/030/14/021162,21,Séquences correspondant à des messages de mesures par radar,321030,(Sigma-0 ASCAT),,021162,"Qualité de l'orbite et de l'attitude du satellite, ASCAT",,,,Operational,PDF
bufr4/3/21/030/15/021163,21,Séquences correspondant à des messages de mesures par radar,321030,(Sigma-0 ASCAT),,021163,"Contamination par réflexion sur panneau solaire, ASCAT",,,,Operational,PDF
bufr4/3/21/030/16/021164,21,Séquences correspondant à des messages de mesures par radar,321030,(Sigma-0 ASCAT),,021164,"Présence et qualité des télémesures, ASCAT",,,,Operational,PDF
bufr4/3/21/030/17/021165,21,Séquences correspondant à des messages de mesures par radar,321030,(Sigma-0 ASCAT),,021165,"Fonction de référence extrapolée, ASCAT",,,,Operational,PDF
bufr4/3/21/030/18/021166,21,Séquences correspondant à des messages de mesures par radar,321030,(Sigma-0 ASCAT),,021166,Fraction terrestre,,,,Operational,PDF
bufr4/3/21/031/1/001007,21,Séquences correspondant à des messages de mesures par radar,321031,(Observations radar par satellite),,001007,Indicateur d'identification du satellite,,,,Operational,AI
bufr4/3/21/031/2/002019,21,Séquences correspondant à des messages de mesures par radar,321031,(Observations radar satellitaires),,002019,Instruments satellitaires,,,,Operational,AI
bufr4/3/21/031/3/001033,21,Séquences correspondant à des messages de mesures par radar,321031,(Observations radar satellitaires),,001033,Identification du centre d'origine/de production,,,,Operational,AI
bufr4/3/21/031/4/001034,21,Séquences correspondant à des messages de mesures par radar,321031,(Observations radar satellitaires),,001034,Identification du sous-centre d'origine/générateur,,,,Operational,AI
bufr4/3/21/031/5/301011,21,Séquences correspondant à des messages de mesures par radar,321031,(Observations radar satellitaires),,301011,"Année, mois, jour",,,,Operational,AI
bufr4/3/21/031/6/301013,21,Séquences correspondant à des messages de mesures par radar,321031,(Observations radar satellitaires),,301013,"Heure, minute, seconde",,,,Operational,AI
bufr4/3/21/031/7/301021,21,Séquences correspondant à des messages de mesures par radar,321031,(Observations radar satellitaires),,301021,Latitude/longitude (précision élevée),,,,Operational,AI
bufr4/3/21/031/8/010033,21,Séquences correspondant à des messages de mesures par radar,321031,(Observations radar satellitaires),,010033,Altitude (de la plate-forme par rapport à l'ellipsoïde),,,,Operational,AI
bufr4/3/21/031/9/008043,21,Séquences correspondant à des messages de mesures par radar,321031,(Observations radar satellitaires),,008043,Type de constituants chimiques ou physiques de l'atmosphère,Nuages,,,Operational,AI
bufr4/3/21/031/10/025139,21,Séquences correspondant à des messages de mesures par radar,321031,(Observations radar satellitaires),,025139,Niveau de traitement,,,,Operational,AI
bufr4/3/21/031/11/002153,21,Séquences correspondant à des messages de mesures par radar,321031,(Observations radar satellitaires),,002153,Fréquence centrale du canal du satellite,,,,Operational,AI
bufr4/3/21/031/12/106000,21,Séquences correspondant à des messages de mesures par radar,321031,(Observations radar satellitaires),,106000,Répétition différée de 6 descripteurs,,,,Operational,AI
bufr4/3/21/031/13/031002,21,Séquences correspondant à des messages de mesures par radar,321031,(Observations radar satellitaires),,031002,Facteur élargi de répétition différée du descripteur,,,,Operational,AI
bufr4/3/21/031/14/007071,21,Séquences correspondant à des messages de mesures par radar,321031,(Observations radar satellitaires),,007071,Hauteur (haute résolution),,,,Operational,AI
bufr4/3/21/031/15/021007,21,Séquences correspondant à des messages de mesures par radar,321031,(Observations radar satellitaires),,021007,Facteur de réflectivité radar,,,,Operational,AI
bufr4/3/21/031/16/021008,21,Séquences correspondant à des messages de mesures par radar,321031,(Observations radar satellitaires),,021008,Incertitude dans le facteur de réflectivité radar,,,,Operational,AI
bufr4/3/21/031/17/021009,21,Séquences correspondant à des messages de mesures par radar,321031,(Observations radar satellitaires),,021009,Vitesse Doppler verticale,,,,Operational,AI
bufr4/3/21/031/18/021010,21,Séquences correspondant à des messages de mesures par radar,321031,(Observations radar satellitaires),,021010,Incertitude de la vitesse Doppler verticale,,,,Operational,AI
bufr4/3/21/031/19/033003,21,Séquences correspondant à des messages de mesures par radar,321031,(Observations radar satellitaires),,033003,Informations sur la qualité,,,,Operational,AI
